"bathrm","hf_bathrm","heat","ac","rooms","bedrm","ayb","yr_rmdl","eyb","stories","saledate","price","gba","style","grade","cndtn","extwall","roof","intwall","kitchens","fireplaces","landarea","latitude","longitude","nbhd","ward","quadrant"
1,1,"Forced Air","Y",7,2,1939,2006,1963,2,"2008-04-09",939800,2090,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,6269,40.7740480868593,-74.218369733999,"B2","Ward 3","NW"
4,1,"Hot Water Rad","Y",10,7,1927,2014,1987,2.5,"2016-04-07",1519900,4123,"2 Story","Very Good","Good","Common Brick","Clay Tile","Hardwood",2,2,5092,40.7639698636213,-74.1798115643723,"A1","Ward 4","NW"
5,0,"Forced Air","Y",10,5,1925,1988,1972,2,"2007-08-10",1247800,2701,"2 Story","Very Good","Very Good","Wood Siding","Comp Shingle","Hardwood",1,2,5478,40.7535416699353,-74.2389188979436,"A2","Ward 3","NW"
3,1,"Ht Pump","Y",10,5,1988,NA,1994,2,"2002-02-15",248500,3800,"2 Story","Above Average","Average","Wood Siding","Shake","Hardwood",1,1,5000,40.6803125496364,-74.0945685104544,"D2","Ward 7","SE"
4,1,"Forced Air","Y",9,6,2013,NA,2016,2.5,"2014-02-10",1694700,3551,"2.5 Story Fin","Very Good","Very Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,5763,40.7781706311123,-74.2154151617251,"B2","Ward 3","NW"
3,0,"Warm Cool","Y",7,4,1950,NA,1974,1.5,"2012-04-18",841400,1428,"1.5 Story Fin","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,7216,40.7559810085345,-74.2240413015745,"A2","Ward 3","NW"
1,2,"Warm Cool","Y",8,4,1941,NA,1957,2,"1992-11-18",152100,1560,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,2,8250,40.6679908260757,-74.0960889086648,"D2","Ward 7","SE"
2,1,"Hot Water Rad","N",7,4,1935,NA,1960,2.25,"2012-12-17",762500,1721,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,2,6017,40.7675541193354,-74.2103929536752,"B2","Ward 3","NW"
2,0,"Forced Air","Y",6,3,1905,2015,1969,2,"2016-06-02",456200,1832,"2 Story","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,4680,40.670904069778,-74.1257645483742,"A3","Ward 8","SE"
1,0,"Hot Water Rad","N",6,3,1924,NA,1957,2,"1992-09-09",222500,1232,"2 Story","Good Quality","Average","Stucco","Comp Shingle","Hardwood",1,1,3470,40.762679321733,-74.2233988607497,"B2","Ward 3","NW"
3,1,"Forced Air","Y",11,4,1957,2012,1978,2,"2013-07-12",1428300,2784,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,7245,40.7299003930541,-74.2043159766438,"F7","Ward 3","NW"
2,0,"Warm Cool","Y",6,3,1927,2008,1967,2,"2009-02-27",329700,1284,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,1,2640,40.7328542849675,-74.1179597345234,"F8","Ward 5","NE"
4,1,"Forced Air","Y",10,5,1921,2008,1987,2.5,"2008-08-18",2536100,3096,"2.5 Story Fin","Very Good","Excellent","Wood Siding","Comp Shingle","Hardwood",1,1,8392,40.7416502395694,-74.2013629402386,"B4","Ward 3","NW"
2,1,"Warm Cool","Y",7,2,1956,1980,1968,1,"1998-06-05",252000,1564,"Split Level","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,2,5452,40.7533333409924,-74.1840872030541,"B8","Ward 4","NW"
4,1,"Hot Water Rad","Y",11,5,1925,2016,1969,2,"2007-07-27",814200,1942,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,1,4582,40.7507627721436,-74.216108687281,"E2","Ward 3","NW"
2,1,"Warm Cool","Y",7,4,1949,2011,1973,2,"2009-06-29",747400,1582,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",2,1,4887,40.7174335317835,-74.2248066228854,"E6","Ward 3","NW"
1,0,"Forced Air","Y",5,2,1922,NA,1943,1,"1992-04-28",68500,960,"1 Story","Average","Average","Shingle","Comp Shingle","Wood Floor",1,0,4000,40.7057677108207,-74.0808773092761,"B9","Ward 7","NE"
2,1,"Forced Air","Y",5,2,1864,1990,1979,2,"2000-04-03",568700,1088,"2 Story","Superior","Average","Common Brick","Metal- Sms","Hardwood",1,1,2745,40.7118219014313,-74.1929081729914,"C8","Ward 2","NW"
1,1,"Hot Water Rad","N",6,2,1925,NA,1950,1.75,"2007-10-21",633300,1271,"2 Story","Good Quality","Average","Wood Siding","Comp Shingle","Hardwood",1,0,6126,40.7297982783519,-74.2456599863853,"E6","Ward 3","NW"
2,1,"Hot Water Rad","Y",6,3,1937,NA,1957,2,"2005-06-05",368700,1200,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,2,3938,40.7643911809752,-74.1519487047092,"B3","Ward 4","NW"
4,1,"Forced Air","Y",12,5,2011,NA,2014,2,"2013-09-01",1550100,3356,"2 Story","Very Good","Very Good","Wood Siding","Shingle","Hardwood",1,1,5500,40.7296553339157,-74.2479727053527,"E6","Ward 3","NW"
3,2,"Hot Water Rad","Y",9,4,1922,1989,1963,2,"2013-09-16",1618900,2890,"2 Story","Good Quality","Good","Shingle","Comp Shingle","Hardwood/Carp",1,1,24361,40.7594832381841,-74.2038258174037,"C3","Ward 3","NW"
4,0,"Warm Cool","Y",9,5,1959,NA,1973,1.5,"1999-01-26",545400,2685,"1.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,3,11680,40.7500980391125,-74.2434237835771,"F2","Ward 3","NW"
3,0,"Warm Cool","Y",7,3,1928,2010,1964,1,"2010-11-26",206500,1020,"1 Story","Average","Good","Wood Siding","Comp Shingle","Hardwood",1,0,3216,40.6921970788064,-74.0992890561045,"C4","Ward 7","SE"
1,1,"Hot Water Rad","N",7,4,1929,NA,1957,2.5,"2016-03-26",541000,1504,"2.5 Story Unfin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,3921,40.7672091050613,-74.1615355370018,"A7","Ward 4","NW"
2,1,"Forced Air","Y",7,4,1967,NA,1974,1,"2012-01-10",216000,1056,"1 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,8830,40.7121274514974,-74.0680906666742,"B9","Ward 7","NE"
3,0,"Forced Air","Y",8,5,1925,2010,1964,1.75,"2017-08-02",673600,1412,"2 Story","Average","Very Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,3541,40.7624481216904,-74.1509943681134,"B3","Ward 4","NE"
2,0,"Hot Water Rad","Y",6,2,1927,2001,1954,1,"2004-11-14",184900,1001,"1 Story","Average","Average","Shingle","Comp Shingle","Hardwood",1,0,5330,40.7404576542017,-74.1140475667475,"F8","Ward 5","NE"
1,1,"Hot Water Rad","N",7,3,1939,NA,1947,2.5,"1997-01-02",109600,1560,"2.5 Story Fin","Above Average","Fair","Common Brick","Comp Shingle","Hardwood",1,1,4005,40.679192392591,-74.0831172679951,"C4","Ward 7","SE"
3,1,"Warm Cool","Y",7,3,1939,1990,1970,2.5,"2013-12-09",936500,2028,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,1,6519,40.7597421296896,-74.2272277679509,"A2","Ward 3","NW"
3,1,"Hot Water Rad","Y",8,4,1926,1985,1963,1.75,"2013-01-08",855700,1874,"2 Story","Very Good","Average","Common Brick","Shingle","Hardwood",1,2,5750,40.7803021612038,-74.2078959279846,"B2","Ward 4","NW"
2,0,"Forced Air","Y",6,2,1941,NA,1954,2,"2017-09-17",366700,1152,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,1,4281,40.7397413999909,-74.1014202935149,"F8","Ward 5","NE"
1,1,"Warm Cool","Y",7,3,1952,1980,1964,2,"2017-07-14",440300,1600,"2 Story","Above Average","Average","Common Brick","Built Up","Carpet",1,1,3997,40.7290805704199,-74.1236900264723,"F8","Ward 5","NE"
3,1,"Forced Air","Y",9,5,1935,2008,1984,2,"2015-04-18",1376400,3196,"2 Story","Very Good","Good","Brick/Siding","Slate","Hardwood",2,1,7250,40.7835478240773,-74.1980740175402,"B2","Ward 4","NW"
2,1,"Forced Air","Y",6,3,1910,2008,1967,1.75,"2014-07-21",499200,1512,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,4988,40.7343208278951,-74.1216495239872,"F8","Ward 5","NE"
1,1,"Hot Water Rad","Y",7,3,1929,2016,1964,1,"2016-09-27",315600,957,"1 Story","Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,9750,40.6942322718982,-74.0724180173611,"B9","Ward 7","NE"
3,1,"Hot Water Rad","N",8,4,1931,2000,1967,2,"2011-02-23",456700,1945,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,1,5500,40.7649565757805,-74.1525495890175,"B3","Ward 4","NW"
2,1,"Warm Cool","Y",7,4,1927,2013,1967,1.5,"2005-08-13",753000,3089,"1.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,7816,40.7790014586472,-74.1966504245734,"B2","Ward 4","NW"
2,1,"Warm Cool","Y",9,3,1954,2010,1977,2.5,"2010-05-17",366000,1662,"2 Story","Good Quality","Good","Brick/Stone","Comp Shingle","Carpet",1,2,5270,40.6759878138152,-74.0924631585762,"D2","Ward 7","SE"
2,1,"Warm Cool","Y",6,3,1951,NA,1961,1,"1992-05-21",280800,1743,"Split Level","Above Average","Average","Common Brick","Slate","Hardwood",1,2,5304,40.7553855706153,-74.1797789696963,"B8","Ward 4","NW"
2,3,"Forced Air","Y",9,4,1952,2012,1982,2,"2001-07-24",707600,2188,"2 Story","Excellent","Average","Common Brick","Slate","Hardwood",1,2,7497,40.7253732374171,-74.2372124557466,"A5","Ward 3","NW"
3,1,"Forced Air","Y",8,4,2015,NA,2016,2,"2018-01-06",853600,2022,"2 Story","Above Average","Very Good","Common Brick","Comp Shingle","Hardwood",1,0,4160,40.7448647090674,-74.1314955099434,"A8","Ward 5","NE"
1,1,"Hot Water Rad","N",7,2,1895,NA,1947,2,"2007-12-27",581600,1246,"2 Story","Above Average","Average","Shingle","Comp Shingle","Wood Floor",1,0,2600,40.755109079448,-74.2249301125929,"A2","Ward 3","NW"
5,0,"Forced Air","Y",9,6,2016,NA,2017,2,"2016-07-22",1023700,3628,"2 Story","Good Quality","Very Good","Brick/Siding","Built Up","Hardwood/Carp",1,2,7500,40.731144364692,-74.1165298943245,"F8","Ward 5","NE"
1,1,"Hot Water Rad","N",8,4,1905,NA,1957,2,"1998-08-19",87400,2610,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5063,40.6671175167206,-74.1316757586984,"A3","Ward 8","SE"
2,1,"Warm Cool","Y",6,3,1935,NA,1963,2.5,"2002-07-05",427800,1911,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,1,9108,40.7935065808459,-74.1743578924269,"F1","Ward 4","NW"
3,1,"Forced Air","Y",8,3,1936,2015,1972,2,"2016-06-05",1375200,2288,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,7764,40.778051112651,-74.20818197999,"B2","Ward 4","NW"
4,1,"Warm Cool","Y",16,5,1919,2001,1978,2.5,"2014-06-17",2546800,4090,"2.5 Story Fin","Excellent","Good","Stucco","Slate","Hardwood",2,2,8062,40.7382812559881,-74.2090397466892,"B4","Ward 3","NW"
3,1,"Forced Air","Y",7,4,1938,2001,1972,2,"2012-07-06",948900,2022,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,4578,40.7545213054286,-74.2399857692372,"A2","Ward 3","NW"
3,1,"Hot Water Rad","Y",6,4,1920,2012,1986,1.5,"2014-11-11",731000,1489,"1.5 Story Fin","Good Quality","Good","Vinyl Siding","Slate","Hardwood",1,1,4820,40.7588161874474,-74.1732950312068,"A1","Ward 4","NW"
1,1,"Warm Cool","Y",6,3,1955,NA,1967,1,"1995-07-29",144400,1720,"Split Level","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4126,40.6818589415549,-74.0945663778648,"D2","Ward 7","SE"
1,1,"Forced Air","N",7,3,1942,NA,1947,2,"1994-09-25",88800,1200,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4210,40.6691990530057,-74.0883892353437,"C4","Ward 7","SE"
2,1,"Hot Water Rad","N",11,6,1940,2015,1969,2.25,"2014-12-04",395900,1604,"2.5 Story Unfin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,5493,40.6744633862072,-74.0948981973252,"D2","Ward 7","SE"
2,1,"Warm Cool","Y",5,2,1895,1987,1954,2,"1997-08-14",263900,2584,"2 Story","Average","Average","Common Brick","Metal- Sms","Lt Concrete",1,1,1278,40.7042821219652,-74.1385403806907,"E4","Ward 6","NE"
1,0,"Hot Water Rad","N",8,3,1920,2007,1960,1.75,"2008-02-10",557800,1731,"2 Story","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,4667,40.7570835275886,-74.1708486346572,"A1","Ward 4","NW"
2,0,"Forced Air","Y",8,4,1904,2003,1964,1,"2004-09-15",213800,906,"1 Story","Average","Good","Vinyl Siding","Comp Shingle","Wood Floor",1,0,4200,40.7077254748536,-74.0760638755398,"B9","Ward 7","NE"
2,1,"Hot Water Rad","Y",6,5,1911,2016,1982,2,"2009-07-19",634700,2103,"2 Story","Good Quality","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,4667,40.7569329099431,-74.1689921115257,"A1","Ward 4","NW"
2,1,"Warm Cool","Y",7,3,1949,NA,1959,2,"2018-03-07",909800,1863,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,6500,40.7727807175271,-74.1998680012966,"B2","Ward 4","NW"
1,1,"Forced Air","Y",7,3,1954,2011,1972,1,"2012-04-20",273900,1050,"1 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5298,40.7748969943839,-74.1509288812708,"F3","Ward 4","NE"
5,2,"Warm Cool","Y",9,6,1952,2004,1982,2,"2014-09-13",1423700,3097,"2 Story","Excellent","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,7905,40.7475038383034,-74.235859143429,"F2","Ward 3","NW"
5,1,"Forced Air","Y",13,6,1939,NA,1988,2.5,"2017-03-05",1879700,3783,"2.5 Story Fin","Exceptional-A","Good","Stone","Slate","Hardwood",1,3,9736,40.7433462655369,-74.2435847230528,"F2","Ward 3","NW"
2,0,"Forced Air","Y",7,3,1948,2016,1968,2,"2017-07-18",485200,1216,"2 Story","Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,2250,40.7675058399304,-74.1425422646887,"E9","Ward 4","NE"
2,0,"Warm Cool","Y",7,3,1953,2013,1978,1.75,"2013-12-13",876600,1770,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,5035,40.7342649920806,-74.2504895862332,"E6","Ward 3","NW"
2,0,"Warm Cool","Y",7,3,1957,2013,1976,2,"2013-09-04",796100,2052,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,7994,40.749322979872,-74.1845044294043,"B8","Ward 4","NW"
2,0,"Forced Air","N",6,4,1947,NA,1960,2,"2004-10-19",315500,1260,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,2453,40.7659917623916,-74.1488361101064,"B3","Ward 4","NE"
1,2,"Warm Cool","Y",6,3,1956,2015,1976,1,"2014-01-20",625300,1271,"1 Story","Above Average","Good","Common Brick","Built Up","Hardwood",1,1,5100,40.7540125562157,-74.1878840708792,"B8","Ward 4","NW"
1,1,"Hot Water Rad","N",8,3,1940,2005,1954,1.5,"1996-06-08",69300,1608,"1.5 Story Fin","Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,0,3860,40.6881967273974,-74.1025767457576,"C4","Ward 7","SE"
2,0,"Hot Water Rad","N",9,3,1929,NA,1957,2,"2002-07-26",209400,1350,"2 Story","Above Average","Average","Stucco","Comp Shingle","Hardwood",1,1,4099,40.7473569030196,-74.112155828043,"F8","Ward 5","NE"
2,1,"Forced Air","Y",9,3,1934,2002,1972,2.5,"2002-03-21",491300,2050,"2.5 Story Unfin","Very Good","Good","Common Brick","Slate","Hardwood",1,2,7181,40.7943665532864,-74.1768099750186,"F1","Ward 4","NW"
1,1,"Hot Water Rad","N",10,3,1922,NA,1954,2,"2017-12-24",376300,1850,"2 Story","Average","Average","Vinyl Siding","Comp Shingle","Hardwood",1,0,3289,40.6993367007908,-74.0547404445844,"B9","Ward 7","NE"
3,2,"Hot Water Rad","Y",8,4,1936,2016,1972,2,"2015-04-09",983400,2818,"2 Story","Very Good","Average","Brick/Stone","Slate","Hardwood",1,2,7350,40.7813054392764,-74.2053951590648,"B2","Ward 4","NW"
3,2,"Warm Cool","Y",10,5,1937,NA,1972,2,"2016-07-19",1318900,2596,"2 Story","Very Good","Good","Brick/Stone","Slate","Hardwood",1,3,9041,40.7790604559646,-74.2027916782034,"B2","Ward 4","NW"
3,1,"Forced Air","Y",9,4,1920,2015,1967,2,"2016-12-11",561800,1750,"2 Story","Above Average","Good","Hardboard","Comp Shingle","Hardwood",1,0,3793,40.6783368821177,-74.1142452888245,"D2","Ward 7","SE"
4,1,"Hot Water Rad","Y",11,5,1918,2016,1982,2,"2017-05-15",749500,1865,"2 Story","Average","Very Good","Stucco","Comp Shingle","Hardwood",1,1,3505,40.7380405472238,-74.1106163864087,"F8","Ward 5","NE"
2,2,"Forced Air","Y",9,4,1919,1992,1969,2,"2003-07-27",966800,2458,"2 Story","Good Quality","Very Good","Stucco","Slate","Hardwood",1,1,7116,40.7715960970112,-74.2109975895103,"B2","Ward 3","NW"
2,0,"Forced Air","Y",6,3,1933,2012,1964,2,"2012-07-25",369300,1069,"2 Story","Average","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,5077,40.7421833914652,-74.1136403054617,"F8","Ward 5","NE"
1,1,"Forced Air","N",6,3,1948,NA,1961,2,"1992-11-23",131600,1288,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,6252,40.7354643705837,-74.1216481332558,"F8","Ward 5","NE"
3,1,"Warm Cool","Y",8,4,1939,2006,1967,2.25,"2018-06-17",1161400,2478,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5913,40.7777637512017,-74.209677187255,"B2","Ward 4","NW"
4,1,"Warm Cool","Y",9,5,1952,2012,1982,1.75,"2013-06-24",1567600,2776,"2 Story","Excellent","Good","Common Brick","Slate","Hardwood",1,2,7737,40.7399116270905,-74.243710446852,"D4","Ward 3","NW"
5,1,"Warm Cool","Y",10,6,1912,2017,1995,2.5,"2018-04-26",4424600,4818,"2.5 Story Fin","Superior","Very Good","Common Brick","Comp Shingle","Hardwood",1,2,9720,40.7219920134278,-74.1895028852038,"D3","Ward 2","NW"
6,1,"Warm Cool","Y",9,7,1979,1986,2006,2.5,"2015-01-08",3801800,5115,"2.5 Story Fin","Exceptional-A","Good","Common Brick","Slate","Hardwood",1,2,8100,40.7253770940795,-74.1916537519145,"D3","Ward 2","NW"
2,0,"Warm Cool","Y",6,3,1950,NA,1960,2,"2004-11-22",368700,1400,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4900,40.7582246944162,-74.124327600098,"D9","Ward 5","NE"
3,1,"Forced Air","Y",6,4,1948,2013,1970,2,"2013-08-18",615100,1546,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,5329,40.7796616548343,-74.1724793091453,"A7","Ward 4","NW"
2,1,"Forced Air","Y",6,2,1875,2007,1967,2,"2016-11-26",1542000,1632,"2 Story","Above Average","Very Good","Common Brick","Built Up","Hardwood",1,1,2200,40.715130481772,-74.1754678052474,"E5","Ward 2","NW"
1,1,"Hot Water Rad","N",7,3,1932,NA,1954,2,"2000-06-14",133900,1100,"2 Story","Average","Average","Shingle","Comp Shingle","Hardwood",1,0,5324,40.74173336736,-74.113632833956,"F8","Ward 5","NE"
4,1,"Warm Cool","Y",5,5,1928,2012,1964,2,"2012-06-03",337600,1852,"2 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,1,4000,40.6709504752763,-74.1270275192574,"A3","Ward 8","SE"
3,1,"Forced Air","Y",10,4,1955,NA,1977,1,"1997-09-08",584800,2703,"1 Story","Very Good","Average","Common Brick","Built Up","Hardwood",1,2,13326,40.7611844044815,-74.2023629542234,"C3","Ward 3","NW"
2,1,"Hot Water Rad","Y",8,3,1941,NA,1960,1.75,"2009-05-24",407500,1655,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,2,5743,40.6757710852352,-74.0956199424117,"D2","Ward 7","SE"
4,1,"Forced Air","Y",9,3,1939,2007,1988,2.5,"2001-04-14",1016200,2899,"2.5 Story Fin","Excellent","Good","Common Brick","Comp Shingle","Hardwood",2,1,7920,40.7300435667752,-74.2107911035526,"E3","Ward 3","NW"
4,0,"Forced Air","Y",7,4,1951,2001,1977,1.5,"2016-04-02",1178100,1880,"1.5 Story Fin","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,6060,40.7315749380506,-74.2353267700467,"A5","Ward 3","NW"
2,1,"Hot Water Rad","N",8,5,1931,2005,1957,2.25,"2006-05-25",547500,1872,"2.5 Story Unfin","Above Average","Average","Common Brick","Slate","Hardwood",1,1,5188,40.7661161030052,-74.1633371632828,"A7","Ward 4","NW"
3,0,"Forced Air","Y",8,4,1951,NA,1966,1,"2000-04-01",396900,2049,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,6600,40.7624029979086,-74.2051056078174,"C3","Ward 3","NW"
1,2,"Hot Water Rad","N",7,3,1937,NA,1950,2,"1997-12-14",272200,1602,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood",1,1,4725,40.7582002047717,-74.2260685105749,"A2","Ward 3","NW"
2,1,"Warm Cool","Y",8,4,1938,1986,1961,2.5,"2015-03-26",1084000,2140,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,1,6343,40.7801150172038,-74.2120183670992,"B2","Ward 4","NW"
1,1,"Hot Water Rad","N",5,3,1922,2010,1964,1,"2018-07-08",547000,918,"1 Story","Average","Average","Vinyl Siding","Comp Shingle","Hardwood",1,1,6803,40.7364656477902,-74.1117945508594,"F8","Ward 5","NE"
2,1,"Warm Cool","Y",6,3,1941,NA,1954,2,"2002-07-25",543500,1350,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,5030,40.7745659719916,-74.2062636040799,"B2","Ward 4","NW"
4,1,"Forced Air","Y",6,5,1938,2006,1972,2,"2007-10-20",1156000,2055,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,6248,40.7589637537806,-74.2274501005874,"A2","Ward 3","NW"
3,1,"Forced Air","Y",9,4,2008,2008,2011,2,"2010-03-09",580000,2444,"2 Story","Above Average","Good","Stone/Stucco","Comp Shingle","Hardwood",1,1,5250,40.7685849466788,-74.1548745162922,"B3","Ward 4","NW"
3,2,"Warm Cool","Y",7,5,1934,1987,1963,2.5,"2005-06-11",1113500,3174,"2.5 Story Fin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,11700,40.7464450012541,-74.1829686370944,"B8","Ward 4","NW"
5,1,"Forced Air","Y",11,6,2003,NA,2009,2.5,"2018-04-11",1927600,5415,"2.5 Story Fin","Very Good","Very Good","Wood Siding","Comp Shingle","Hardwood",1,2,9968,40.7734204454274,-74.1994269198579,"B2","Ward 4","NW"
3,1,"Hot Water Rad","Y",9,3,1925,2007,1972,2,"2011-09-06",1232700,1817,"2 Story","Very Good","Average","Stucco","Comp Shingle","Hardwood",1,1,7500,40.7370729911192,-74.227967455057,"F6","Ward 3","NW"
2,1,"Forced Air","Y",7,5,1940,2014,1967,2,"2000-06-29",196400,1660,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,11476,40.6751465721127,-74.0955080080797,"D2","Ward 7","SE"
2,0,"Hot Water Rad","Y",8,4,1920,2008,1967,2,"2009-04-06",442800,1323,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",2,1,2525,40.747646452931,-74.1602163702623,"E7","Ward 4","NW"
3,2,"Warm Cool","Y",10,4,1957,NA,1978,2,"1994-07-17",847800,3672,"2 Story","Superior","Average","Common Brick","Slate","Hardwood",1,2,10492,40.7285967429317,-74.2312845188408,"A5","Ward 3","NW"
3,1,"Forced Air","Y",8,3,1923,2012,1969,2,"2018-07-05",930700,1912,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,1,4148,40.7859499513414,-74.1673084271747,"F1","Ward 4","NW"
